alcohol,citric acid,sulphates,chlorides,Total_Acidity,pH,Bounded_Sulfur_Dioxide,OUTPUT_LABEL
10.0,0.15,0.49,0.033,6.145,3.25,94.0,0
9.1,0.37,0.44,0.06,7.65,3.0,140.0,0
10.4,0.22,0.45,0.035,7.720000000000001,3.1,106.0,0
10.2,0.31,0.57,0.046,7.390000000000001,3.34,98.0,1
9.4,0.38,0.38,0.17,6.859999999999999,3.19,133.0,0
12.3,0.19,0.45,0.028999999999999998,6.67,3.22,118.0,0
10.9,0.28,0.39,0.032,7.44,3.1,62.0,0
9.5,0.46,0.37,0.055,9.04,3.36,130.0,0
10.7,0.28,0.44,0.044000000000000004,6.08,3.35,106.0,1
13.3,0.32,0.5,0.036000000000000004,6.5600000000000005,3.2,48.0,1
9.3,0.24,0.5,0.054000000000000006,6.73,3.36,92.0,0
12.5,0.33,0.45,0.024,8.08,3.25,116.0,1
10.1,0.18,0.45,0.042,6.9799999999999995,3.22,64.0,0
9.2,0.32,0.45,0.063,7.885,3.0,169.0,0
8.7,0.62,0.5,0.047,7.59,3.16,112.0,0
10.8,0.29,0.74,0.037000000000000005,6.12,3.13,75.0,1
9.8,0.26,0.35,0.053,6.8100000000000005,3.2,51.0,0
11.4,0.37,0.39,0.037000000000000005,8.08,3.03,96.0,0
9.3,0.56,0.49,0.053,6.859999999999999,3.11,109.0,0
12.7,0.27,0.41,0.042,6.31,3.32,101.0,1
10.9,0.29,0.56,0.027999999999999997,6.72,3.15,71.0,1
9.3,0.28,0.45,0.049,8.08,3.24,148.0,0
8.8,0.25,0.37,0.05,6.72,3.3,94.0,0
12.2,0.49,0.42,0.063,6.57,3.38,57.0,0
11.0,0.3,0.55,0.031,6.0,3.44,36.0,0
12.6,0.28,0.58,0.037000000000000005,7.7,3.16,71.0,1
9.8,0.37,0.5,0.037000000000000005,6.5600000000000005,3.38,82.0,0
8.8,0.46,0.35,0.037000000000000005,7.26,2.94,110.0,0
10.53333333,0.29,0.51,0.046,6.49,3.25,143.0,0
12.4,0.36,0.31,0.031,5.51,3.14,99.0,1
10.3,0.49,0.4,0.031,8.65,3.03,105.0,0
12.6,0.38,0.46,0.03,7.6000000000000005,3.27,69.0,0
9.7,0.19,0.52,0.051,7.359999999999999,3.16,134.0,0
9.9,0.04,0.63,0.034,6.085,3.28,93.0,0
11.2,0.34,0.46,0.045,7.34,3.16,126.0,0
9.2,0.25,0.46,0.044000000000000004,7.16,2.91,122.0,0
10.4,0.28,0.54,0.045,7.21,3.25,185.0,0
9.1,0.28,0.36,0.057999999999999996,7.090000000000001,3.29,132.0,0
12.0,0.32,0.46,0.048,7.859999999999999,2.96,53.0,0
10.7,0.3,0.46,0.043,7.03,3.17,76.0,1
9.1,0.22,0.51,0.034,7.16,3.2,106.0,0
10.9,0.31,0.64,0.044000000000000004,7.359999999999999,3.34,99.0,1
9.2,0.64,0.39,0.055999999999999994,7.43,3.05,93.0,0
10.5,0.74,0.76,0.053,6.97,3.63,121.0,0
9.2,0.49,0.51,0.239,8.07,2.96,178.0,0
9.6,0.41,0.47,0.061,7.07,3.16,127.0,0
10.0,0.32,0.31,0.034,6.8500000000000005,3.29,64.0,0
11.7,0.42,0.41,0.032,6.590000000000001,3.3,51.0,0
11.5,0.43,0.55,0.022000000000000002,7.66,3.13,103.0,0
12.05,0.4,0.55,0.015,5.2,3.37,78.0,0
9.5,0.24,0.5,0.055999999999999994,7.44,3.05,142.0,0
10.1,0.24,0.72,0.047,5.91,3.65,129.0,0
9.3,0.28,0.51,0.037000000000000005,5.95,3.24,84.0,0
13.4,0.2,0.47,0.038,7.52,3.23,81.0,0
12.5,0.21,0.45,0.027000000000000003,5.489999999999999,3.5,57.0,0
11.0,0.35,0.43,0.051,6.430000000000001,3.37,87.0,0
9.7,0.13,0.46,0.036000000000000004,8.25,2.96,170.0,0
12.7,0.37,0.42,0.066,7.85,3.14,60.0,0
10.8,0.37,0.6,0.039,6.87,3.26,91.0,1
9.8,0.28,0.55,0.04,8.44,3.14,160.0,0
9.6,0.34,0.49,0.091,6.57,3.25,93.0,1
10.8,0.38,0.74,0.044000000000000004,8.34,3.37,123.0,0
8.7,0.27,0.46,0.042,6.680000000000001,3.14,103.0,0
8.8,0.36,0.41,0.038,6.73,3.26,90.0,0
13.1,0.38,0.42,0.031,6.78,3.03,162.0,0
11.2,0.24,0.53,0.045,7.44,3.25,143.0,0
10.2,0.32,0.39,0.028999999999999998,6.62,3.4,90.0,0
9.7,0.23,0.5,0.054000000000000006,7.909999999999999,3.16,119.0,0
9.1,0.34,0.43,0.044000000000000004,6.57,3.06,94.0,0
10.0,0.26,0.57,0.054000000000000006,6.840000000000001,3.58,160.0,0
11.0,0.29,0.5,0.034,7.51,3.3,89.0,1
9.0,0.5,0.46,0.042,7.88,3.09,127.0,0
10.2,0.18,0.35,0.034,5.859999999999999,3.32,117.0,0
11.1,0.39,0.47,0.053,7.430000000000001,3.18,80.0,0
11.4,0.3,0.42,0.027999999999999997,7.35,3.4,60.0,1
10.1,0.31,0.37,0.024,8.67,2.79,78.0,0
10.2,0.33,0.52,0.037000000000000005,7.51,3.11,78.0,0
10.0,0.42,0.43,0.053,8.92,2.99,87.0,0
8.9,0.42,0.42,0.066,7.640000000000001,2.89,150.0,0
11.3,0.28,0.47,0.032,6.54,3.26,89.0,1
11.1,0.33,0.49,0.037000000000000005,5.92,3.25,70.0,0
9.4,0.41,0.71,0.048,7.53,3.16,150.0,0
12.3,0.33,0.62,0.031,6.99,3.08,65.0,1
10.3,0.3,0.73,0.036000000000000004,8.299999999999999,2.99,42.0,0
9.4,0.2,0.41,0.046,7.9799999999999995,3.15,107.0,0
10.4,0.49,0.68,0.033,8.379999999999999,3.0,53.0,1
10.5,0.28,0.35,0.047,6.58,3.25,86.0,0
11.5,0.31,0.6,0.027000000000000003,6.96,3.26,57.0,1
11.1,0.25,0.44,0.057,6.5600000000000005,3.23,104.0,1
10.9,0.23,0.59,0.033,6.11,3.38,108.0,0
9.3,0.64,0.8,0.043,8.569999999999999,2.99,149.0,0
11.3,0.49,0.35,0.033,8.23,3.14,121.0,0
10.8,0.07,0.28,0.03,6.8500000000000005,2.97,121.0,0
9.4,0.39,0.34,0.17300000000000001,6.94,3.1,94.0,0
9.9,0.42,0.74,0.049,6.91,3.12,119.0,1
9.7,0.34,0.58,0.047,7.04,3.3,154.0,0
10.8,0.32,0.46,0.035,6.27,3.23,97.0,0
13.0,0.28,0.57,0.032,6.12,3.16,69.0,1
9.4,0.49,0.34,0.061,8.25,3.08,90.0,0
8.9,0.4,0.47,0.043,7.19,2.93,120.0,0
11.4,0.25,0.55,0.034,7.26,3.27,95.0,0
9.3,0.22,0.37,0.064,7.07,3.29,97.0,0
12.8,0.3,0.36,0.038,7.01,3.09,53.0,1
9.8,0.25,0.5,0.05,7.869999999999999,3.34,154.0,0
10.8,0.25,0.4,0.031,8.83,3.11,83.0,0
11.0,0.56,0.53,0.035,7.25,3.23,75.0,0
9.0,0.43,0.55,0.045,7.6000000000000005,3.19,126.0,1
9.9,0.3,0.39,0.039,7.24,3.2,88.0,0
11.0,0.18,0.4,0.032,5.33,3.18,84.0,0
9.2,0.34,0.6,0.043,7.17,3.22,141.0,0
9.8,0.31,0.5,0.036000000000000004,5.5,3.41,69.0,0
9.4,0.17,0.49,0.033,7.300000000000001,3.08,127.0,0
9.8,0.02,0.47,0.043,6.98,3.14,67.0,0
11.5,0.32,0.35,0.022000000000000002,6.19,3.35,30.0,0
10.7,0.34,0.4,0.036000000000000004,7.39,3.21,79.0,0
11.2,0.33,0.75,0.039,7.31,3.11,63.0,0
10.8,0.26,0.56,0.027000000000000003,6.5,3.53,105.0,0
10.15,0.22,0.44,0.03,5.385,3.55,76.0,0
10.2,0.41,0.78,0.044000000000000004,6.95,3.24,103.5,0
11.1,0.2,0.28,0.054000000000000006,7.529999999999999,3.12,40.0,0
12.4,0.38,0.36,0.028999999999999998,5.69,3.28,101.0,0
10.9,0.28,0.58,0.031,5.93,3.49,64.0,0
9.1,0.22,0.5,0.061,6.6049999999999995,3.08,115.0,0
8.8,0.41,0.44,0.055999999999999994,6.890000000000001,3.2,80.0,0
10.5,0.18,0.35,0.049,6.35,3.14,83.0,0
11.4,0.31,0.51,0.05,7.35,3.14,124.0,0
10.0,0.74,0.43,0.055999999999999994,10.05,3.06,189.0,0
11.3,0.35,0.4,0.027999999999999997,9.27,3.04,68.0,0
10.7,0.33,0.64,0.04,7.140000000000001,3.26,115.0,0
12.7,0.31,0.33,0.031,7.470000000000001,3.03,53.0,0
11.0,0.32,0.48,0.036000000000000004,5.86,3.26,82.0,0
11.4,0.31,0.52,0.034,7.390000000000001,3.15,86.0,1
8.8,0.36,0.48,0.046,7.01,3.27,101.0,0
9.3,0.42,0.34,0.067,7.515000000000001,3.19,107.0,0
9.7,0.0,0.4,0.065,5.985,3.63,95.0,0
10.9,0.31,0.38,0.035,7.69,3.07,87.0,0
12.4,0.49,0.38,0.033,8.05,3.14,144.0,1
10.2,0.49,0.53,0.044000000000000004,9.36,3.1,89.0,0
11.3,0.26,0.56,0.040999999999999995,7.5,3.19,132.0,0
12.6,0.31,0.6,0.027000000000000003,6.89,3.24,57.0,1
9.2,0.26,0.37,0.048,7.55,3.12,155.0,0
8.9,0.26,0.36,0.048,6.19,3.3,97.0,0
12.2,0.3,0.49,0.06,6.83,3.23,125.0,1
11.7,0.27,0.34,0.033,7.11,3.05,60.0,0
9.533333333,0.4,0.5,0.046,6.9399999999999995,3.15,102.0,0
11.7,0.26,0.38,0.037000000000000005,7.22,3.1,51.0,0
9.8,0.09,0.53,0.071,7.960000000000001,3.22,98.0,0
10.6,0.16,0.45,0.037000000000000005,7.01,2.95,132.0,0
9.4,0.38,0.57,0.126,7.83,2.98,150.0,0
10.4,0.29,0.56,0.038,6.96,3.23,139.0,0
11.7,0.46,0.78,0.036000000000000004,7.430000000000001,3.1,68.0,0
9.1,0.53,0.45,0.049,8.26,2.94,76.0,0
10.6,0.31,0.32,0.038,8.57,3.1,103.0,1
11.4,0.41,0.69,0.047,7.17,3.15,128.0,0
10.0,0.28,0.71,0.063,6.27,3.69,170.0,0
9.4,0.19,0.41,0.055,7.12,3.29,100.0,0
9.3,0.25,0.43,0.053,6.970000000000001,3.22,148.0,0
9.4,0.25,0.43,0.034,6.16,3.33,114.0,0
12.6,0.21,1.0,0.039,10.254999999999999,3.0,99.0,0
12.8,0.44,0.7,0.036000000000000004,7.81,3.01,109.0,0
10.4,0.54,0.7,0.046,6.45,3.19,118.0,0
10.6,0.28,0.53,0.046,6.130000000000001,3.23,105.0,0
9.2,0.45,0.46,0.047,6.85,3.2,149.0,0
10.6,0.42,0.41,0.036000000000000004,7.58,3.4,154.0,1
11.8,0.34,0.9,0.045,5.97,3.38,74.0,1
12.8,0.29,0.39,0.040999999999999995,6.26,3.22,107.0,1
12.7,0.33,0.5,0.04,6.26,3.29,65.0,0
9.2,0.3,0.5,0.055999999999999994,8.24,3.05,141.0,0
12.4,0.33,0.58,0.036000000000000004,5.92,3.26,73.0,0
10.6,0.49,0.58,0.05,7.739999999999999,3.31,111.0,0
12.9,0.32,0.65,0.032,7.05,3.13,84.0,1
9.0,0.12,0.32,0.033,6.82,3.22,130.0,0
10.5,0.4,0.35,0.046,8.7,3.0,75.0,0
13.0,0.22,0.79,0.023,6.61,3.04,51.0,1
11.5,0.35,0.45,0.032,9.200000000000001,3.15,116.0,1
11.6,0.37,0.59,0.027999999999999997,6.92,3.29,78.0,1
9.6,0.44,0.48,0.055,6.73,3.1,112.0,0
9.0,0.25,0.54,0.040999999999999995,6.369999999999999,3.08,100.0,0
9.1,0.34,0.53,0.067,7.359999999999999,3.07,154.0,1
9.9,0.49,0.45,0.034,6.99,3.13,121.0,0
9.8,0.4,0.51,0.032,7.57,3.1,180.0,0
9.1,0.44,0.53,0.057,7.0,3.11,159.0,0
9.1,0.38,0.46,0.045,6.45,3.17,154.0,0
11.2,0.18,0.54,0.047,6.9399999999999995,3.27,60.0,0
8.8,0.42,0.42,0.05,7.23,3.22,109.0,0
12.5,0.34,0.5,0.039,7.42,3.38,104.0,1
10.4,0.44,0.51,0.051,8.97,3.15,149.0,0
9.5,0.24,0.42,0.044000000000000004,6.05,3.34,96.0,0
9.2,0.74,0.42,0.045,6.65,3.21,157.0,0
11.5,0.31,0.32,0.021,8.71,2.93,96.0,0
10.1,0.37,0.52,0.049,8.48,3.18,88.0,0
10.2,0.32,0.5,0.038,6.65,3.14,123.0,0
11.2,0.49,0.47,0.055,7.5600000000000005,3.23,132.0,0
10.0,0.45,0.48,0.046,5.74,3.22,91.0,0
12.6,0.27,0.56,0.013999999999999999,6.1,3.4,59.0,1
12.7,0.32,0.55,0.028999999999999998,6.2700000000000005,3.41,61.0,1
10.3,0.2,0.41,0.05,6.220000000000001,3.24,115.0,0
10.0,0.39,0.54,0.038,6.92,3.17,89.0,1
11.7,0.28,0.39,0.012,6.98,3.26,64.0,1
9.4,0.49,0.45,0.049,6.869999999999999,3.17,155.0,0
9.2,0.49,0.48,0.048,5.95,3.19,77.0,0
10.1,0.29,0.68,0.036000000000000004,7.44,3.36,100.0,0
10.8,0.18,0.51,0.054000000000000006,8.16,3.12,125.0,0
13.9,0.28,0.29,0.038,6.04,3.1,36.0,1
9.7,0.41,0.6,0.032,6.42,3.14,129.0,0
9.2,0.44,0.51,0.057,6.45,3.14,128.0,0
10.8,0.31,0.64,0.046,6.03,3.31,82.0,0
10.6,0.37,0.62,0.04,5.91,3.29,82.0,0
10.6,0.36,0.49,0.027999999999999997,7.4,3.48,135.0,0
9.5,0.29,0.64,0.042,6.53,3.77,112.0,0
11.5,0.34,0.46,0.035,7.2,3.19,51.0,0
9.2,0.45,0.46,0.038,8.120000000000001,3.03,88.0,0
8.9,0.36,0.46,0.05,7.55,3.04,165.0,1
11.4,0.26,0.41,0.027000000000000003,7.62,2.98,89.0,0
11.4,0.52,0.53,0.043,7.869999999999999,3.02,124.0,0
12.8,0.43,0.42,0.08,7.58,3.19,102.0,0
12.5,0.29,0.31,0.043,7.16,3.16,81.0,0
11.8,0.27,0.36,0.057,7.54,3.16,100.0,0
9.3,0.27,0.36,0.157,6.495,3.03,112.0,0
12.1,0.33,0.37,0.035,9.14,3.0,116.0,0
11.4,0.29,0.44,0.05,6.76,3.06,107.0,1
10.0,0.45,0.47,0.054000000000000006,7.77,3.15,81.0,0
8.8,0.2,0.51,0.066,6.63,3.14,125.0,0
11.9,0.3,0.55,0.046,6.609999999999999,3.74,163.0,0
13.13333333,0.4,0.95,0.021,6.27,3.24,64.0,0
12.2,0.49,0.4,0.04,7.18,3.24,91.0,0
11.4,0.3,0.42,0.027999999999999997,7.35,3.4,60.0,1
9.4,0.25,0.36,0.044000000000000004,7.4,3.23,78.0,0
11.0,0.21,0.59,0.044000000000000004,5.95,3.3,87.0,0
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
10.0,0.19,0.56,0.048,7.505,3.34,187.0,0
13.1,0.27,0.38,0.034,7.449999999999999,3.26,106.0,1
9.2,0.36,0.42,0.045,6.85,3.08,126.0,0
9.2,0.28,0.29,0.04,8.040000000000001,3.27,86.0,0
9.6,0.53,0.52,0.047,7.49,3.09,123.0,0
10.0,0.16,0.45,0.037000000000000005,6.14,3.46,90.0,1
10.8,0.26,0.5,0.038,6.39,3.41,148.0,0
12.3,0.26,0.41,0.043,7.2299999999999995,3.17,136.0,0
10.3,0.38,0.4,0.07400000000000001,5.0249999999999995,3.31,83.0,0
8.8,0.27,0.41,0.057,7.49,2.94,110.0,1
12.33333333,0.13,0.51,0.036000000000000004,5.404999999999999,3.4,56.0,0
10.0,0.49,0.54,0.032,9.94,2.85,15.0,0
12.9,0.31,0.41,0.03,6.24,3.4,104.0,1
12.8,0.34,0.39,0.031,6.08,3.39,59.0,1
11.3,0.26,0.55,0.038,6.16,3.34,113.0,0
9.0,0.26,0.46,0.05,6.41,3.31,91.0,0
9.2,0.25,0.5,0.045,8.27,3.05,158.0,0
11.2,0.24,0.53,0.040999999999999995,7.42,3.25,142.0,0
10.5,0.47,0.34,0.035,5.8500000000000005,3.03,79.0,1
11.0,0.3,0.51,0.033,8.48,3.02,37.0,0
9.8,0.26,0.46,0.069,7.31,3.13,132.0,0
10.8,0.34,0.4,0.05,6.819999999999999,3.22,81.0,0
12.5,0.44,0.37,0.027000000000000003,8.24,2.96,79.0,0
11.1,0.21,0.43,0.055,6.29,3.32,126.0,0
9.3,0.61,0.54,0.040999999999999995,8.02,3.0,122.0,0
10.2,0.29,0.54,0.042,7.05,3.46,170.0,0
11.2,0.33,0.68,0.031,7.699999999999999,3.06,60.0,0
9.0,0.42,0.4,0.051,6.15,3.02,136.0,0
9.8,0.4,0.52,0.039,6.71,3.14,152.0,0
10.8,0.49,0.48,0.038,7.2,3.21,89.0,0
9.5,0.32,0.65,0.052000000000000005,6.43,3.39,131.0,0
12.3,0.36,0.57,0.037000000000000005,8.42,3.13,67.0,1
12.2,0.33,0.41,0.034,8.4,3.18,71.0,1
9.7,0.3,0.62,0.051,7.54,3.48,127.0,0
13.4,0.15,0.77,0.026000000000000002,5.86,3.39,101.0,1
9.9,0.24,0.41,0.057,7.71,3.2,122.0,0
8.8,0.74,0.44,0.05,7.46,3.03,106.0,0
10.4,0.24,0.32,0.039,7.32,3.41,56.0,0
12.9,0.31,0.34,0.018000000000000002,7.52,3.06,35.0,1
10.3,0.39,0.56,0.042,7.53,3.36,101.0,1
10.0,0.23,0.42,0.057,7.2700000000000005,3.23,112.0,0
13.1,0.32,0.37,0.026000000000000002,6.49,3.31,99.0,1
9.2,0.2,0.58,0.071,7.955,2.96,184.0,0
12.8,0.37,0.37,0.027000000000000003,6.88,3.24,83.0,1
9.0,0.3,0.41,0.04,7.93,3.43,136.0,0
13.1,0.38,0.58,0.039,6.1,3.23,64.0,1
10.8,0.35,0.54,0.036000000000000004,7.090000000000001,3.21,68.0,1
9.8,0.36,0.45,0.05,8.19,3.15,68.0,1
9.2,0.31,0.5,0.045,7.590000000000001,3.1,154.0,0
11.3,0.42,0.53,0.033,7.74,3.12,154.0,0
9.7,0.49,0.48,0.042,8.219999999999999,3.13,117.0,0
11.8,0.34,0.51,0.055,9.190000000000001,2.95,95.0,0
11.4,0.28,0.64,0.022000000000000002,6.49,3.2,130.0,0
11.3,0.48,0.45,0.036000000000000004,7.03,3.18,130.0,0
11.0,0.21,0.52,0.039,9.01,2.96,39.0,0
12.0,0.5,0.4,0.045,7.97,3.16,105.0,0
12.5,0.27,0.36,0.035,7.3500000000000005,3.12,63.0,1
9.0,0.3,0.67,0.29,7.47,3.08,171.0,0
8.6,0.49,0.47,0.057,7.17,2.98,176.0,0
11.0,0.32,0.6,0.048,6.369999999999999,3.22,114.0,0
10.8,0.3,0.56,0.036000000000000004,6.35,3.34,65.0,1
10.5,0.39,0.39,0.055,8.450000000000001,3.08,114.0,0
9.1,0.1,0.5,0.044000000000000004,8.205,3.1,170.0,0
10.6,0.4,0.43,0.069,7.31,3.42,132.0,0
10.5,0.33,0.44,0.047,7.06,3.12,123.0,0
11.1,0.37,0.35,0.032,7.53,3.11,96.0,0
8.8,0.36,0.43,0.039,6.430000000000001,3.23,93.0,0
10.0,0.28,0.55,0.043,8.32,3.12,119.0,0
10.0,0.47,0.75,0.052000000000000005,5.69,3.29,98.0,0
9.9,0.27,0.37,0.044000000000000004,6.91,3.2,59.0,0
9.2,0.22,0.5,0.05,6.859999999999999,3.06,116.0,0
11.3,0.3,0.56,0.042,7.54,3.05,73.0,1
11.0,0.25,0.68,0.046,6.56,2.97,122.0,0
13.1,0.38,0.56,0.04,6.31,3.24,60.0,0
12.7,0.3,0.32,0.037000000000000005,7.2,3.07,24.0,0
9.1,0.29,0.5,0.046,6.819999999999999,3.05,79.0,0
9.4,0.27,0.66,0.04,7.720000000000001,3.05,161.0,0
8.7,0.62,0.46,0.044000000000000004,7.54,3.12,100.0,0
12.0,0.49,0.34,0.035,8.63,3.04,73.0,0
10.7,0.18,0.51,0.032,6.93,3.23,106.0,0
8.9,0.34,0.75,0.044000000000000004,8.05,3.22,118.0,0
9.7,0.2,0.51,0.044000000000000004,6.83,2.96,86.0,0
8.9,0.27,0.43,0.064,6.26,3.66,99.0,0
11.4,0.41,0.42,0.04,7.79,2.92,105.0,0
13.4,0.31,0.48,0.04,7.23,3.18,72.0,1
11.4,0.3,0.44,0.02,7.5200000000000005,2.99,90.0,0
11.0,0.18,0.4,0.031,6.06,3.42,74.0,1
9.9,0.24,0.41,0.057999999999999996,7.7,3.2,125.0,0
10.3,0.49,0.4,0.047,6.96,3.23,137.0,0
9.0,0.14,0.42,0.045,6.59,3.23,127.0,0
11.4,0.28,0.57,0.042,7.3,3.2,156.0,0
10.8,0.34,0.62,0.039,7.15,3.32,156.0,0
11.3,0.29,0.53,0.046,6.19,3.22,63.0,0
11.1,0.31,0.44,0.035,6.369999999999999,3.32,66.0,1
10.6,0.4,0.4,0.055,8.2,3.18,126.0,1
11.0,0.36,0.33,0.036000000000000004,7.77,3.03,119.0,0
11.8,0.32,0.6,0.024,6.83,3.29,76.0,0
9.5,0.47,0.51,0.04,6.58,3.12,122.0,0
9.7,0.48,0.59,0.042,10.55,3.19,136.0,0
12.6,0.28,0.58,0.037000000000000005,7.7,3.16,71.0,1
9.3,0.19,0.42,0.048,6.5,3.16,91.0,0
8.9,0.31,0.45,0.047,7.66,3.13,125.0,0
10.2,0.38,0.67,0.04,8.97,3.16,109.0,0
9.3,0.3,0.4,0.212,6.59,3.1,90.0,0
14.2,0.28,0.4,0.037000000000000005,6.75,3.12,82.0,1
10.7,0.37,0.55,0.042,7.13,3.05,69.0,0
9.4,0.27,0.38,0.049,7.24,3.16,170.0,0
11.3,0.27,0.46,0.047,7.55,3.07,63.0,0
10.7,0.34,0.47,0.06,7.71,3.51,85.0,0
9.4,0.31,0.47,0.069,7.35,3.18,147.0,0
9.2,0.31,0.5,0.045,7.590000000000001,3.1,154.0,0
11.4,0.22,0.32,0.042,6.16,3.24,70.0,0
11.2,0.26,0.39,0.026000000000000002,8.155000000000001,3.04,150.0,0
12.0,0.33,0.7,0.027999999999999997,6.58,3.34,70.0,1
12.0,0.3,0.34,0.035,6.24,3.09,78.0,0
13.2,0.31,0.4,0.027000000000000003,5.79,3.46,89.0,1
12.8,0.29,0.65,0.025,7.32,3.15,89.0,1
10.0,0.32,0.31,0.034,6.8500000000000005,3.29,64.0,0
9.6,0.3,0.5,0.057,7.590000000000001,3.12,102.0,0
12.2,0.22,0.44,0.037000000000000005,5.68,3.46,76.0,0
9.7,0.23,0.35,0.039,6.55,3.14,95.0,0
9.2,0.82,0.42,0.149,7.430000000000001,2.93,39.0,0
9.0,0.49,0.53,0.062,7.909999999999999,3.22,141.0,0
10.2,0.49,0.59,0.046,8.08,3.09,115.0,0
8.7,0.16,0.46,0.06,6.38,3.13,90.0,0
12.2,0.35,0.64,0.039,7.32,3.17,101.0,0
11.5,0.34,0.7,0.05,7.96,3.19,127.0,0
11.45,0.28,0.36,0.021,6.42,3.15,103.0,1
9.9,0.33,0.4,0.027000000000000003,7.3500000000000005,3.37,47.0,0
9.5,0.59,0.62,0.049,9.84,2.98,119.0,0
11.6,0.22,0.45,0.053,7.7,3.13,147.0,0
10.93333333,0.21,0.34,0.040999999999999995,6.69,2.99,83.0,0
10.2,0.3,0.5,0.047,8.42,3.13,138.0,0
8.7,0.25,0.56,0.059000000000000004,6.54,3.14,138.0,0
9.9,0.22,0.55,0.038,6.640000000000001,3.41,119.0,0
10.8,0.18,0.55,0.046,6.96,3.27,83.0,0
12.5,0.41,0.78,0.026000000000000002,7.96,3.02,111.0,0
9.1,0.42,0.75,0.040999999999999995,7.55,3.29,125.0,1
11.0,0.22,0.58,0.032,6.6000000000000005,3.24,119.0,0
9.5,0.23,0.32,0.042,9.56,3.07,53.0,0
11.5,0.49,0.35,0.057,8.399999999999999,3.19,94.0,0
11.6,0.22,0.45,0.053,7.7,3.13,147.0,0
9.7,0.07,0.57,0.045,5.99,3.34,111.0,0
10.5,0.33,0.6,0.036000000000000004,6.109999999999999,3.18,76.0,0
8.9,0.35,0.43,0.057999999999999996,7.73,3.44,84.0,0
8.5,0.35,0.5,0.059000000000000004,6.529999999999999,3.37,166.0,0
11.2,0.49,0.47,0.055,7.5600000000000005,3.23,132.0,0
11.4,0.49,0.28,0.052000000000000005,8.01,3.15,42.0,0
9.3,0.43,0.47,0.046,8.63,3.38,104.0,0
9.6,0.25,0.53,0.055,6.4,3.19,112.0,0
8.8,0.51,0.47,0.045,6.71,3.2,91.0,0
9.9,0.15,0.62,0.05,6.03,3.38,73.0,0
11.7,0.34,0.5,0.037000000000000005,6.75,2.96,34.0,0
11.9,0.28,0.58,0.051,6.98,3.36,78.0,0
12.6,0.3,0.63,0.027999999999999997,7.109999999999999,3.13,89.0,1
10.0,0.39,0.47,0.043,7.3500000000000005,3.52,138.0,0
10.9,0.67,0.5,0.053,7.6499999999999995,3.19,90.0,0
9.9,0.29,0.62,0.037000000000000005,6.8,3.19,202.0,0
12.3,0.46,0.62,0.028999999999999998,6.4399999999999995,3.29,73.0,0
9.6,0.21,0.46,0.09699999999999999,6.61,3.07,84.0,0
12.8,0.32,0.64,0.032,7.28,3.12,84.0,1
12.5,0.22,0.38,0.027000000000000003,5.43,3.51,71.0,1
9.1,0.53,0.45,0.047,7.56,3.06,95.5,0
10.2,0.42,0.59,0.042,7.23,3.5,107.0,0
10.4,0.57,0.61,0.055999999999999994,5.8549999999999995,3.25,105.0,1
9.6,0.29,0.47,0.044000000000000004,7.94,3.06,155.0,1
9.2,0.24,0.52,0.053,6.4799999999999995,3.11,99.0,0
10.6,0.2,0.54,0.04,6.69,3.1,122.0,0
11.7,0.22,0.42,0.057999999999999996,5.93,3.32,159.0,0
11.0,0.18,0.37,0.028999999999999998,6.0200000000000005,3.44,78.0,0
11.2,0.47,0.45,0.03,5.79,3.56,93.0,0
10.4,0.24,0.61,0.039,6.895,3.35,111.0,1
10.8,0.28,0.46,0.037000000000000005,6.37,3.41,94.0,1
9.4,0.56,0.58,0.048,8.75,3.07,135.0,0
9.8,0.37,0.5,0.087,7.8999999999999995,3.09,150.0,0
11.3,0.27,0.34,0.039,7.15,3.27,91.0,1
12.2,0.26,0.3,0.034,7.0600000000000005,2.99,84.0,1
9.0,0.28,0.39,0.051,7.15,2.96,120.0,1
10.3,0.4,0.45,0.076,6.07,3.13,83.0,0
10.3,0.49,0.4,0.031,8.65,3.03,105.0,0
12.5,0.3,0.52,0.039,5.96,3.48,75.0,1
10.9,0.47,0.42,0.037000000000000005,8.6,3.21,103.0,0
9.5,0.19,0.41,0.048,5.585,3.26,74.0,0
9.6,0.29,0.38,0.049,7.55,3.43,120.0,0
12.7,0.36,0.53,0.051,7.83,3.32,100.0,0
10.0,0.37,0.51,0.061,8.08,3.22,153.0,0
9.5,0.42,0.52,0.049,6.85,3.24,154.0,0
9.5,0.26,0.38,0.043,7.944999999999999,3.08,119.0,0
11.7,0.28,0.38,0.03,6.01,3.31,64.0,1
9.3,0.32,0.5,0.047,7.79,3.1,161.0,1
12.9,0.28,0.62,0.032,7.239999999999999,3.11,59.0,0
8.7,0.31,0.56,0.046,7.369999999999999,3.07,197.0,0
9.5,0.26,0.68,0.04,6.69,3.26,109.0,0
12.4,0.36,0.41,0.027999999999999997,7.47,3.14,67.0,0
12.1,0.04,0.33,0.036000000000000004,5.640000000000001,3.36,76.0,1
10.9,0.24,0.42,0.044000000000000004,8.27,3.28,82.0,0
11.3,0.3,0.52,0.031,6.38,3.23,50.0,0
10.1,0.29,0.51,0.042,7.04,3.11,101.0,0
8.9,0.35,0.4,0.048,6.38,3.08,166.0,0
